"Series";"Time";"Value"
"AstroPlantExplorer.Ted.mean";"2020-02-02T17:30:00+01:00";23.122222688462998
"AstroPlantExplorer.Ted.mean";"2020-02-02T17:40:00+01:00";23.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-02T17:50:00+01:00";23.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-02T18:00:00+01:00";23.144444995456272
"AstroPlantExplorer.Ted.mean";"2020-02-02T18:10:00+01:00";23.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-02T18:20:00+01:00";23.03333346048991
"AstroPlantExplorer.Ted.mean";"2020-02-02T18:30:00+01:00";23.075000286102295
"AstroPlantExplorer.Ted.mean";"2020-02-02T18:40:00+01:00";23.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-02T18:50:00+01:00";23.166667302449543
"AstroPlantExplorer.Ted.mean";"2020-02-02T19:00:00+01:00";23.187500715255737
"AstroPlantExplorer.Ted.mean";"2020-02-02T19:10:00+01:00";23.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-02T19:20:00+01:00";23.06250023841858
"AstroPlantExplorer.Ted.mean";"2020-02-02T19:30:00+01:00";23.05555576748318
"AstroPlantExplorer.Ted.mean";"2020-02-02T19:40:00+01:00";23
"AstroPlantExplorer.Ted.mean";"2020-02-02T19:50:00+01:00";23.012500047683716
"AstroPlantExplorer.Ted.mean";"2020-02-02T20:00:00+01:00";22.97777769300673
"AstroPlantExplorer.Ted.mean";"2020-02-02T20:10:00+01:00";22.93749976158142
"AstroPlantExplorer.Ted.mean";"2020-02-02T20:20:00+01:00";22.94444423251682
"AstroPlantExplorer.Ted.mean";"2020-02-02T20:30:00+01:00";23
"AstroPlantExplorer.Ted.mean";"2020-02-02T20:40:00+01:00";23
"AstroPlantExplorer.Ted.mean";"2020-02-02T20:50:00+01:00";23.02222230699327
"AstroPlantExplorer.Ted.mean";"2020-02-02T21:00:00+01:00";22.987499952316284
"AstroPlantExplorer.Ted.mean";"2020-02-02T21:10:00+01:00";22.97777769300673
"AstroPlantExplorer.Ted.mean";"2020-02-02T21:20:00+01:00";23.012500047683716
"AstroPlantExplorer.Ted.mean";"2020-02-02T21:30:00+01:00";23
"AstroPlantExplorer.Ted.mean";"2020-02-02T21:40:00+01:00";23
"AstroPlantExplorer.Ted.mean";"2020-02-02T21:50:00+01:00";22.5777776506212
"AstroPlantExplorer.Ted.mean";"2020-02-02T22:00:00+01:00";22.122222688462998
"AstroPlantExplorer.Ted.mean";"2020-02-02T22:10:00+01:00";21.97499990463257
"AstroPlantExplorer.Ted.mean";"2020-02-02T22:20:00+01:00";21.833332697550457
"AstroPlantExplorer.Ted.mean";"2020-02-02T22:30:00+01:00";21.799999237060547
"AstroPlantExplorer.Ted.mean";"2020-02-02T22:40:00+01:00";21.744444529215496
"AstroPlantExplorer.Ted.mean";"2020-02-02T22:50:00+01:00";21.677778455946182
"AstroPlantExplorer.Ted.mean";"2020-02-02T23:00:00+01:00";21.600000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-02T23:10:00+01:00";21.577778074476456
"AstroPlantExplorer.Ted.mean";"2020-02-02T23:20:00+01:00";21.537500143051147
"AstroPlantExplorer.Ted.mean";"2020-02-02T23:30:00+01:00";21.5
"AstroPlantExplorer.Ted.mean";"2020-02-02T23:40:00+01:00";21.5
"AstroPlantExplorer.Ted.mean";"2020-02-02T23:50:00+01:00";21.455555386013454
"AstroPlantExplorer.Ted.mean";"2020-02-03T00:00:00+01:00";21.399999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T00:10:00+01:00";21.399999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T00:20:00+01:00";21.399999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T00:30:00+01:00";21.399999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T00:40:00+01:00";21.322221544053818
"AstroPlantExplorer.Ted.mean";"2020-02-03T00:50:00+01:00";21.299999237060547
"AstroPlantExplorer.Ted.mean";"2020-02-03T01:00:00+01:00";21.299999237060547
"AstroPlantExplorer.Ted.mean";"2020-02-03T01:10:00+01:00";21.299999237060547
"AstroPlantExplorer.Ted.mean";"2020-02-03T01:20:00+01:00";21.25
"AstroPlantExplorer.Ted.mean";"2020-02-03T01:30:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T01:40:00+01:00";21.262499809265137
"AstroPlantExplorer.Ted.mean";"2020-02-03T01:50:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T02:00:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T02:10:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T02:20:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T02:30:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T02:40:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T02:50:00+01:00";21.187500715255737
"AstroPlantExplorer.Ted.mean";"2020-02-03T03:00:00+01:00";21.144444995456272
"AstroPlantExplorer.Ted.mean";"2020-02-03T03:10:00+01:00";21.111111534966362
"AstroPlantExplorer.Ted.mean";"2020-02-03T03:20:00+01:00";21.112500429153442
"AstroPlantExplorer.Ted.mean";"2020-02-03T03:30:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T03:40:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T03:50:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T04:00:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T04:10:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T04:20:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T04:30:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T04:40:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T04:50:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T05:00:00+01:00";21.011111153496635
"AstroPlantExplorer.Ted.mean";"2020-02-03T05:10:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T05:20:00+01:00";21.011111153496635
"AstroPlantExplorer.Ted.mean";"2020-02-03T05:30:00+01:00";21.011111153496635
"AstroPlantExplorer.Ted.mean";"2020-02-03T05:40:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T05:50:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T06:00:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T06:10:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T06:20:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T06:30:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T06:40:00+01:00";21.011111153496635
"AstroPlantExplorer.Ted.mean";"2020-02-03T06:50:00+01:00";21.06250023841858
"AstroPlantExplorer.Ted.mean";"2020-02-03T07:00:00+01:00";21.100000381469727
"AstroPlantExplorer.Ted.mean";"2020-02-03T07:10:00+01:00";21.06250023841858
"AstroPlantExplorer.Ted.mean";"2020-02-03T07:20:00+01:00";21.011111153496635
"AstroPlantExplorer.Ted.mean";"2020-02-03T07:30:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T07:40:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T07:50:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T08:00:00+01:00";20.987499952316284
"AstroPlantExplorer.Ted.mean";"2020-02-03T08:10:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T08:20:00+01:00";20.988888846503365
"AstroPlantExplorer.Ted.mean";"2020-02-03T08:30:00+01:00";20.962499856948853
"AstroPlantExplorer.Ted.mean";"2020-02-03T08:40:00+01:00";20.94444423251682
"AstroPlantExplorer.Ted.mean";"2020-02-03T08:50:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T09:00:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T09:10:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T09:20:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T09:30:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T09:40:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T09:50:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T10:00:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T10:10:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T10:20:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T10:30:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T10:40:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T10:50:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T11:00:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T11:10:00+01:00";20.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T11:20:00+01:00";21
"AstroPlantExplorer.Ted.mean";"2020-02-03T11:30:00+01:00";21.125000476837158
"AstroPlantExplorer.Ted.mean";"2020-02-03T11:40:00+01:00";21.200000762939453
"AstroPlantExplorer.Ted.mean";"2020-02-03T11:50:00+01:00";21.222222646077473
"AstroPlantExplorer.Ted.mean";"2020-02-03T12:00:00+01:00";21.299999237060547
"AstroPlantExplorer.Ted.mean";"2020-02-03T12:10:00+01:00";21.355555004543728
"AstroPlantExplorer.Ted.mean";"2020-02-03T12:20:00+01:00";21.399999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T12:30:00+01:00";21.399999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T12:40:00+01:00";21.47777769300673
"AstroPlantExplorer.Ted.mean";"2020-02-03T12:50:00+01:00";21.487499952316284
"AstroPlantExplorer.Ted.mean";"2020-02-03T13:00:00+01:00";21.53333346048991
"AstroPlantExplorer.Ted.mean";"2020-02-03T13:10:00+01:00";21.662500619888306
"AstroPlantExplorer.Ted.mean";"2020-02-03T13:20:00+01:00";21.766666412353516
"AstroPlantExplorer.Ted.mean";"2020-02-03T13:30:00+01:00";21.799999237060547
"AstroPlantExplorer.Ted.mean";"2020-02-03T13:40:00+01:00";21.93749976158142
"AstroPlantExplorer.Ted.mean";"2020-02-03T13:50:00+01:00";22
"AstroPlantExplorer.Ted.mean";"2020-02-03T14:00:00+01:00";21.987499952316284
"AstroPlantExplorer.Ted.mean";"2020-02-03T14:10:00+01:00";21.899999618530273
"AstroPlantExplorer.Ted.mean";"2020-02-03T14:20:00+01:00";21.844443851047092
"AstroPlantExplorer.Ted.mean";"2020-02-03T14:30:00+01:00";21.799999237060547
"AstroPlantExplorer.Ted.mean";"2020-02-03T14:40:00+01:00";21.766666412353516
"AstroPlantExplorer.Ted.mean";"2020-02-03T14:50:00+01:00";21.737500190734863
"AstroPlantExplorer.Ted.mean";"2020-02-03T15:00:00+01:00";21.700000762939453
"AstroPlantExplorer.user.mean";"2020-01-27T15:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T15:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T15:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T15:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T15:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T15:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T16:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T16:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T16:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T16:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T16:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T16:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T17:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T17:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T17:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T17:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T17:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T17:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T18:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T18:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T18:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T18:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T18:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T18:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T19:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T19:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T19:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T19:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T19:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T19:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T20:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T20:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T20:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T20:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T20:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T20:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T21:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T21:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T21:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T21:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T21:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T21:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T22:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T22:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T22:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T22:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T22:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T22:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T23:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T23:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T23:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T23:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T23:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-27T23:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T00:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T00:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T00:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T00:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T00:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T00:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T01:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T01:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T01:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T01:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T01:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T01:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T02:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T02:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T02:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T02:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T02:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T02:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T03:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T03:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T03:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T03:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T03:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T03:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T04:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T04:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T04:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T04:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T04:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T04:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T05:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T05:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T05:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T05:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T05:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T05:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T06:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T06:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T06:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T06:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T06:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T06:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T07:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T07:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T07:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T07:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T07:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T07:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T08:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T08:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T08:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T08:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T08:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T08:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T09:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T09:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T09:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T09:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T09:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T09:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T10:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T10:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T10:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T10:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T10:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T10:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T11:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T11:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T11:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T11:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T11:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T11:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T12:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T12:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T12:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T12:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T12:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T12:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T13:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T13:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T13:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T13:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T13:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T13:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T14:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T14:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T14:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T14:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T14:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T14:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T15:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T15:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T15:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T15:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T15:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T15:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T16:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T16:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T16:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T16:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T16:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T16:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T17:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T17:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T17:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T17:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T17:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T17:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T18:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T18:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T18:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T18:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T18:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T18:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T19:00:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T19:10:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T19:20:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T19:30:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T19:40:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T19:50:00+01:00";null
"AstroPlantExplorer.user.mean";"2020-01-28T20:00:00+01:00";null
