date,value
2005-12-31T23:00Z,0.57
2006-01-31T23:00Z,0.7
2006-02-28T23:00Z,0.63
2006-03-31T22:00Z,0.5
2006-04-30T22:00Z,0.47
2006-05-31T22:00Z,0.64
2006-06-30T22:00Z,0.54
2006-07-31T22:00Z,0.72
2006-08-31T22:00Z,0.64
2006-09-30T22:00Z,0.69
2006-10-31T23:00Z,0.72
2006-11-30T23:00Z,0.77
2006-12-31T23:00Z,0.96
2007-01-31T23:00Z,0.7
2007-02-28T23:00Z,0.7
2007-03-31T22:00Z,0.76
2007-04-30T22:00Z,0.67
2007-05-31T22:00Z,0.58
2007-06-30T22:00Z,0.62
2007-07-31T22:00Z,0.6
2007-08-31T22:00Z,0.64
2007-09-30T22:00Z,0.6
2007-10-31T23:00Z,0.57
2007-11-30T23:00Z,0.5
2007-12-31T23:00Z,0.24
2008-01-31T23:00Z,0.36
2008-02-29T23:00Z,0.73
2008-03-31T22:00Z,0.53
2008-04-30T22:00Z,0.51
2008-05-31T22:00Z,0.48
2008-06-30T22:00Z,0.6
2008-07-31T22:00Z,0.44
2008-08-31T22:00Z,0.65
2008-09-30T22:00Z,0.67
2008-10-31T23:00Z,0.66
2008-11-30T23:00Z,0.54
2008-12-31T23:00Z,0.62
2009-01-31T23:00Z,0.53
2009-02-28T23:00Z,0.53
2009-03-31T22:00Z,0.61
2009-04-30T22:00Z,0.65
2009-05-31T22:00Z,0.65
2009-06-30T22:00Z,0.72
2009-07-31T22:00Z,0.66
2009-08-31T22:00Z,0.7
2009-09-30T22:00Z,0.64
2009-10-31T23:00Z,0.77
2009-11-30T23:00Z,0.65
2009-12-31T23:00Z,0.73
2010-01-31T23:00Z,0.78
2010-02-28T23:00Z,0.92
2010-03-31T22:00Z,0.87
2010-04-30T22:00Z,0.75
2010-05-31T22:00Z,0.64
2010-06-30T22:00Z,0.62
2010-07-31T22:00Z,0.65
2010-08-31T22:00Z,0.61
2010-09-30T22:00Z,0.71
2010-10-31T23:00Z,0.79
2010-11-30T23:00Z,0.49
2010-12-31T23:00Z,0.51
2011-01-31T23:00Z,0.53
2011-02-28T23:00Z,0.64
2011-03-31T22:00Z,0.65
2011-04-30T22:00Z,0.53
2011-05-31T22:00Z,0.59
2011-06-30T22:00Z,0.73
2011-07-31T22:00Z,0.73
2011-08-31T22:00Z,0.56
2011-09-30T22:00Z,0.66
2011-10-31T23:00Z,0.56
2011-11-30T23:00Z,0.54
2011-12-31T23:00Z,0.46
2012-01-31T23:00Z,0.49
2012-02-29T23:00Z,0.58
2012-03-31T22:00Z,0.69
2012-04-30T22:00Z,0.76
2012-05-31T22:00Z,0.62
2012-06-30T22:00Z,0.57
2012-07-31T22:00Z,0.63
2012-08-31T22:00Z,0.76
2012-09-30T22:00Z,0.78
2012-10-31T23:00Z,0.75
2012-11-30T23:00Z,0.53
2012-12-31T23:00Z,0.68
2013-01-31T23:00Z,0.55
2013-02-28T23:00Z,0.66
2013-03-31T22:00Z,0.52
2013-04-30T22:00Z,0.61
2013-05-31T22:00Z,0.65
2013-06-30T22:00Z,0.59
2013-07-31T22:00Z,0.66
2013-08-31T22:00Z,0.78
2013-09-30T22:00Z,0.69
2013-10-31T23:00Z,0.81
2013-11-30T23:00Z,0.67
2013-12-31T23:00Z,0.73
2014-01-31T23:00Z,0.51
2014-02-28T23:00Z,0.77
2014-03-31T22:00Z,0.78
2014-04-30T22:00Z,0.87
2014-05-31T22:00Z,0.66
2014-06-30T22:00Z,0.57
2014-07-31T22:00Z,0.82
2014-08-31T22:00Z,0.9
2014-09-30T22:00Z,0.85
2014-10-31T23:00Z,0.67
2014-11-30T23:00Z,0.79
2014-12-31T23:00Z,0.81
2015-01-31T23:00Z,0.86
2015-02-28T23:00Z,0.9
2015-03-31T22:00Z,0.74
2015-04-30T22:00Z,0.78
2015-05-31T22:00Z,0.78
2015-06-30T22:00Z,0.71
2015-07-31T22:00Z,0.78
2015-08-31T22:00Z,0.81
2015-09-30T22:00Z,1.06
2015-10-31T23:00Z,1.04
2015-11-30T23:00Z,1.11
2015-12-31T23:00Z,1.17
2016-01-31T23:00Z,1.35
2016-02-29T23:00Z,1.3
2016-03-31T22:00Z,1.09
2016-04-30T22:00Z,0.93
2016-05-31T22:00Z,0.76
2016-06-30T22:00Z,0.83
2016-07-31T22:00Z,0.98
2016-08-31T22:00Z,0.87
2016-09-30T22:00Z,0.89
2016-10-31T23:00Z,0.93
2016-11-30T23:00Z,0.81
